longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-120.44887666324573,32.838708832159824,2,4457,1200,821,1244,12.857429612150709,INLAND,500000.0
-119.8451160288698,36.52358370648159,33,4979,1304,4885,1928,9.219830591355963,<1H OCEAN,447103.860610001
-121.96505692602175,33.33576020789501,42,5419,1120,4080,1445,14.432405863379307,ISLAND,500000.0
-120.60255201204143,38.25042985163271,19,2839,788,571,1192,10.21768927746251,NEAR OCEAN,500000.0
-122.06821294227795,40.829955983069176,17,9610,1002,3405,1627,3.0400355237106247,<1H OCEAN,311564.6869934555
-123.61511292536483,40.84822842344118,44,9827,1531,1450,1535,7.369858753463423,<1H OCEAN,500000.0
-118.29137612245097,38.741617309344306,33,4884,1174,3788,1031,9.90321516443446,NEAR BAY,500000.0
-117.64114350250763,34.52769153416028,12,977,598,4393,1269,0.9098381652246765,<1H OCEAN,21052.506068896975
-118.13031692606347,40.66080018308699,49,2970,1498,3773,605,0.7161988302447144,NEAR OCEAN,46993.84588548701
-119.69651980024226,40.87813922629729,3,392,759,3297,1862,2.3763435086792346,INLAND,80248.11569848603
-120.53695076700053,34.390510234407344,43,9943,182,1908,188,4.149134308159326,NEAR BAY,389111.6886662203
-115.68213015829888,39.47917946710207,49,8828,1058,4831,780,6.728462291049795,NEAR OCEAN,441660.9081149286
-119.13841887723237,35.236148955404225,26,2786,1275,4114,811,7.567886869516932,NEAR OCEAN,270169.95856493537
-119.5390139485975,40.09284533924107,35,333,214,4731,1019,2.5014003295995035,NEAR OCEAN,55508.711624755364
-124.09255365930338,41.9240086380929,8,2474,1904,2448,171,10.264177897179547,ISLAND,446678.52368060505
-120.92387181063339,32.822544710149586,36,2372,561,192,1035,9.144001894599755,ISLAND,411679.55736245145
-120.53283598738999,40.984212797092674,7,1066,378,2901,243,4.769729433196823,INLAND,237883.14562612283
-120.34581927979512,38.398953321163376,46,989,869,3519,523,0.6980683098117342,NEAR OCEAN,49665.780843995795
-118.52506941295758,41.69953044634097,46,3963,1374,3745,1780,1.6258947726227158,ISLAND,126160.17548553362
-118.99263043086214,36.915739559923686,36,6254,446,767,1593,6.1795742449071716,ISLAND,352408.6534481662
-118.24663286835381,40.51392042667663,16,3500,516,692,63,2.732628091902417,ISLAND,189378.25086827384
-116.67057205411703,33.12712818550979,24,8326,847,3490,716,5.963884289145577,INLAND,425977.8199868924
-116.18762318329043,35.69497586123676,1,4642,505,2598,523,9.60864776540015,INLAND,460695.7767062341
-117.140044314686,33.17062562023889,49,3623,1851,3743,1998,8.434942704249611,NEAR OCEAN,355973.00371527416
-114.75654209261246,41.717978886038054,25,1863,1492,419,1284,3.8520503054922166,NEAR BAY,186411.7418083452
-124.16694486992932,40.22772446742798,10,3391,1456,3700,949,5.48542612325191,NEAR OCEAN,254743.9659701663
-122.3843890237372,40.56247123392458,16,2588,349,836,862,9.403452377505435,ISLAND,442277.1100680409
-124.27406873521944,41.36625282779295,16,1658,1775,999,370,12.982397906630005,ISLAND,500000.0
-117.84935386988778,33.34082380438718,8,4790,908,571,1765,11.42159486171372,<1H OCEAN,485085.5816224352
-115.33377328854213,36.16847334555047,29,6221,1010,2993,42,8.524300389084516,NEAR OCEAN,500000.0
-121.90543774237395,33.20843830590406,39,2376,1190,404,1679,5.75324847558905,ISLAND,301101.9186959353
-115.04257317024508,34.52356308558577,28,4539,278,2385,617,5.793243524356179,ISLAND,377651.7765109244
-123.7449154014928,34.698331961924495,6,1203,311,1532,1086,13.251550998833743,NEAR BAY,500000.0
-114.96826229087264,36.95429885595772,16,7620,1854,1697,485,1.0690318525879228,<1H OCEAN,122859.88840629617
-120.81970822011407,35.06716999573878,20,9711,162,3095,59,14.825748344093784,NEAR OCEAN,500000.0
-123.33173488236986,33.490203985155134,16,5509,1980,4681,322,10.133443457347653,INLAND,500000.0
-119.47184753776929,34.11609114837555,7,9770,766,2265,1724,10.376496636549662,NEAR OCEAN,500000.0
-121.7719632600861,33.925863053025175,41,7969,646,4766,194,1.0509686409187613,NEAR OCEAN,155903.1363796164
-121.4898760643023,41.69665266835473,14,3056,1408,477,1018,9.280174485923446,NEAR BAY,461686.9139281156
-121.26480875214008,39.68494249010284,43,7810,109,2587,1575,7.529281871311482,NEAR OCEAN,431760.9303888167
-116.28761998576006,41.64663538818658,26,6117,739,594,1504,2.0337941499639713,NEAR BAY,286996.0181479742
-118.93682078218045,36.67795797803942,26,9674,1207,2814,640,4.529869156155707,NEAR BAY,407278.5514027363
-121.22447070047372,35.1594474124456,14,3484,500,4969,1236,13.409559615097942,ISLAND,500000.0
-118.22224881555837,40.051938985738445,7,9861,103,3815,263,8.474832030056318,INLAND,500000.0
-117.15984723079913,35.61004936876719,33,128,1120,708,855,6.494540340021676,NEAR BAY,236086.3029119876
-121.61285503263532,35.35719754656733,26,8997,692,2877,299,1.5538912596917587,<1H OCEAN,239949.63257333077
-120.19796702068547,34.72788138667569,45,9312,536,2108,1783,10.854762147333432,<1H OCEAN,500000.0
-123.12626362289704,33.760279185090056,20,9738,504,3377,1079,10.691336939242472,INLAND,500000.0
-122.5312605306718,34.95331740416777,3,7856,1633,780,576,9.40363230110217,NEAR BAY,477030.081597765
-117.51157674619157,35.88355883313928,4,7048,1646,1882,917,7.898808370199413,INLAND,500000.0
-122.5283589891359,38.88228549865133,26,5855,1642,458,1583,6.789873832006904,ISLAND,374190.8999110469
-119.07735962798272,33.128735165285036,11,3702,801,4229,1197,9.102430848325888,<1H OCEAN,391760.45352060103
-117.23117553230678,34.52087030225088,2,5162,123,3297,1066,3.884234050061897,NEAR OCEAN,235457.10397638447
-123.27695569212877,40.15291245514468,14,8171,1495,4852,738,14.148256430575891,<1H OCEAN,500000.0
-118.65418531492581,33.922535300923286,44,7344,1530,183,951,9.03752067311333,NEAR BAY,500000.0
-121.7741096516383,35.76429082877693,30,6472,358,4933,110,5.012290443138459,INLAND,343809.6943710375
-114.6822141726147,40.6764404546851,49,7205,706,716,409,7.020357837834781,<1H OCEAN,366414.9081285705
-119.49520170693195,33.997847177859796,12,3681,1609,326,1974,12.182429438714939,NEAR OCEAN,500000.0
-116.25783480025741,33.31855362316717,26,2862,919,3357,1402,2.843432880589313,NEAR OCEAN,220853.90371675073
-118.82572551675113,37.0995025337029,44,672,1521,931,569,4.746116525673775,INLAND,113135.66698613796
-123.9141381701376,35.38576760113103,33,7805,1766,2110,950,10.352866329680053,INLAND,500000.0
-117.99316018903602,37.841672709793066,13,714,626,2132,1271,5.074593493992246,<1H OCEAN,248422.79044672102
-114.79791044424516,40.103804019449505,14,4150,242,1287,1245,11.991274386991256,NEAR BAY,500000.0
-118.30981732573083,33.83056727351731,24,425,1052,2502,1393,2.391575564071732,ISLAND,53222.77329662186
-116.12534385135503,38.004378385655826,34,3840,1096,208,1864,11.558949471591824,NEAR OCEAN,500000.0
-115.47256710798199,37.29683743526862,44,458,1120,2646,1809,1.4910998653332104,INLAND,15000.0
-122.06007908963271,33.89578137638421,26,3877,1761,3865,1081,0.6825928836786743,ISLAND,61466.363628388666
-122.2210698073214,38.411825748827724,21,6006,522,4424,752,13.52424102306635,ISLAND,500000.0
-118.21575087193604,35.11495633206986,28,1821,1359,2576,519,8.92941864551833,ISLAND,470766.15330598946
-120.22327416314069,37.130520937499156,48,1449,1857,160,1742,5.601490007758766,NEAR BAY,169554.0986651387
-115.91779251921812,33.314182571447155,36,3796,841,591,1086,3.872622235975831,INLAND,151030.1182083228
-115.31376784108397,36.864685978380194,40,3996,1885,1188,890,9.444843857281834,NEAR OCEAN,471879.84028098744
-120.8016493518007,35.42382123428294,2,4360,643,3333,1669,7.880531661282704,INLAND,407661.41078164155
-121.97181958789619,40.27860719725419,42,9888,1906,3660,1815,14.878167745184784,<1H OCEAN,500000.0
-116.51352382695163,33.076169821045234,9,9919,184,4505,536,14.756631806479314,NEAR OCEAN,500000.0
-121.5909474030967,36.479094456981485,23,7041,1322,3607,87,9.70785620905334,INLAND,475907.24319088797
-116.09095224212267,36.853839701076836,15,3908,1070,2469,1783,6.921622338535412,NEAR OCEAN,359631.22415821167
-120.09566793336641,39.36230717797471,13,5346,1113,1806,142,7.621544052452601,<1H OCEAN,422261.23771066975
-117.64779901111363,37.944046081598884,23,8484,1261,3136,1728,10.395946460434498,NEAR OCEAN,500000.0
-123.39082544909992,38.81846809299724,17,3945,1408,2356,355,1.97283089141303,ISLAND,253177.24421909289
-118.08645238024721,39.852033777983024,48,2677,1744,1025,1196,5.261105070255414,NEAR BAY,250603.40954986156
-119.81425250547822,40.65332998212356,2,191,1888,772,993,1.5914474945522559,<1H OCEAN,15000.0
-118.46045102971824,35.49356842415845,20,4334,1990,2620,798,1.5637310129953337,NEAR OCEAN,168477.95929151273
-122.66313735424157,37.60279365747433,20,8772,1349,374,1712,3.339669007466389,<1H OCEAN,302336.4214929064
-116.95178760076041,40.44541701811287,46,6692,1167,1579,1205,7.53617219160179,ISLAND,426382.576283539
-115.68751734146599,41.85073514238118,3,8228,38,1995,1257,11.879227656860445,NEAR BAY,500000.0
-122.17393240708861,40.91037671692182,12,1175,1300,4536,1953,7.539690421905152,<1H OCEAN,330018.394019662
-123.38902586257757,36.03550694129539,40,2613,1339,2480,1419,5.364410853132611,ISLAND,287979.3837245901
-124.11266859609478,34.3765169270275,2,8268,1971,4161,1963,1.694118359882993,ISLAND,282794.9733624667
-117.90460613554961,37.145183776996,36,6961,1065,3560,1486,8.479285086155379,ISLAND,453117.0966369672
-118.25477587766864,39.51884606177716,14,9090,1923,895,442,4.433394504006063,NEAR OCEAN,317866.6432996821
-118.86115797635074,37.17507495578853,16,704,1008,617,1581,9.416545579798639,INLAND,365068.42996135884
-122.0212511549956,37.08673192378162,19,3079,469,3738,958,14.669222217420065,<1H OCEAN,500000.0
-120.42530380110863,40.427748262379744,34,7240,571,2229,823,2.1140576614244773,INLAND,298667.71824856853
-118.38145759473082,35.94080956102222,44,7165,1593,2069,1978,3.5758182814681287,ISLAND,342382.24724571535
-119.36246073705394,40.63066788997759,46,5016,1091,3369,1744,7.359870802440934,INLAND,427099.2670106273
-114.43263337704254,36.36803317695572,6,6900,714,2370,1955,14.544900322515979,ISLAND,500000.0
-122.9801448843304,35.628673524433175,13,697,606,1696,653,11.691241755914936,ISLAND,487776.4181880852
-117.37074867736216,36.81204506438917,36,9824,740,4053,1273,13.524323300861036,NEAR BAY,500000.0
-120.2906395682329,39.714625881130516,22,7420,1226,3959,1102,5.338865302898998,NEAR BAY,349348.7365920873
-120.05087586614682,33.72567908220019,18,8805,1478,3470,115,14.88455786978962,INLAND,500000.0
-117.14531843279191,34.38830482135568,12,5722,126,2581,1305,1.9910758329302822,<1H OCEAN,111444.559330059
-117.39794104070333,41.4930958094897,30,1977,1231,406,373,1.268107137668462,INLAND,16878.095440318197
-114.39778982323003,34.19137621365857,51,1799,795,3131,1355,12.906238092283408,<1H OCEAN,469503.05603863567
-123.06092133388057,37.88231406173122,40,9321,1129,2330,1179,13.9453406180013,INLAND,500000.0
-123.30473912018296,37.991349131288835,7,5880,1879,4181,1905,1.8134876844184755,NEAR OCEAN,257449.0768845803
-117.07763827602744,37.14736618789281,32,816,1886,2510,1838,2.144697687814702,NEAR OCEAN,42660.09057167616
-118.54299535325565,38.60705278910787,48,4186,1499,2837,986,0.9810252874587203,<1H OCEAN,65354.01496133961
-121.59742690773955,34.70266948975559,19,765,1180,4259,942,2.0153596583194995,NEAR BAY,54646.018131701305
-123.55262953535058,37.7405519397792,6,7946,1901,1247,492,3.5365873436040727,<1H OCEAN,355759.17589342
-123.48999117405184,36.0421503318733,20,6711,917,1328,1675,14.566110974195015,INLAND,500000.0
-115.37232361837225,38.76628891311067,27,1179,355,515,449,10.183973222475366,ISLAND,481691.7261731035
-122.42365205982382,33.86891354314134,43,8519,626,4050,1980,11.789018870018861,NEAR OCEAN,500000.0
-121.10334951636017,37.911956492459474,37,8440,857,3398,994,11.75402135352707,ISLAND,500000.0
-122.07436972164103,34.28339404415708,48,1169,1800,1537,556,8.258569371798611,NEAR OCEAN,263897.8493410769
-120.78583708944734,35.16203122391249,7,5363,1512,4992,1897,12.06359017683875,INLAND,500000.0
-123.65298461882922,34.59805922104492,5,8051,621,4647,1189,9.13920921965456,NEAR OCEAN,491551.6107688849
-119.13863969928096,34.26050350856557,11,1463,1614,4586,1567,5.060918415248685,<1H OCEAN,236883.14989405693
-123.67116986153415,40.30994005418588,15,4608,422,375,106,8.63609657714181,ISLAND,442628.2654069934
-116.31442066146349,35.228508211688975,3,1855,559,1815,1990,8.235874498950444,ISLAND,372339.413373606
-122.00353069761925,41.26423478734447,5,619,1115,4212,128,12.44006927951015,INLAND,500000.0
-118.92828037737071,41.667008603498246,23,5563,1825,353,1466,14.735044652034055,ISLAND,500000.0
-115.51400596088295,37.915561022108086,37,7333,43,4629,1388,6.460117198603493,INLAND,398048.0890000229
-117.81519121476617,33.885640564284486,9,1202,643,1490,1309,11.569164837399715,NEAR BAY,500000.0
-118.9991038230246,36.06449897020186,15,697,1855,198,1777,1.9465635585529364,<1H OCEAN,75527.24895173736
-121.09368911872163,40.0466605981067,3,3373,1528,3084,1629,11.764054857000184,NEAR OCEAN,500000.0
-121.00666079289569,35.99714675703943,29,5881,1099,2681,1013,5.8855452239018655,NEAR OCEAN,404152.3660905331
-117.62835096981017,33.358832024229244,6,6356,1005,145,1537,1.0711573619004566,NEAR OCEAN,173077.38697553656
-114.36884081333947,37.77934601183425,17,7358,242,3505,1376,5.7670695891515695,NEAR BAY,484732.0305906601
-117.70513453391224,40.49258721257769,26,8880,1675,4427,841,9.354319888363849,<1H OCEAN,500000.0
-118.74985448960494,40.02966730302036,21,6654,198,2419,1456,2.229127431381265,ISLAND,235551.42422862357
-117.01426887719796,34.187908748626626,8,9699,819,3517,1657,13.898500140238692,ISLAND,500000.0
-119.67933565267147,38.870715021621315,21,8102,453,578,956,1.6262499924561595,<1H OCEAN,264255.91669432865
-123.7461708802881,34.61494511892944,11,4946,1980,2360,1024,13.98509743758091,<1H OCEAN,500000.0
-118.70453996858578,34.59333290013594,38,9921,1493,4725,668,10.753494010067454,NEAR OCEAN,500000.0
-114.73544214356599,40.76501538680179,8,9286,812,1713,210,5.2808265435059525,ISLAND,422663.34950105223
-122.58995845872909,34.88938484528556,42,4898,903,3414,952,6.165880041781852,<1H OCEAN,308162.5163519887
-117.42235089616051,35.01715753073449,24,6705,511,2391,161,11.24173578862479,ISLAND,500000.0
-122.33262576586307,32.546148407063825,35,3086,1232,4955,1912,9.221330962777508,<1H OCEAN,459519.98518081196
-118.97029004789026,40.732995611121126,14,500,1621,742,1116,10.238822361096705,INLAND,458445.541545492
-123.37936844554693,39.99831719229796,14,2955,829,4380,859,6.14288693944546,NEAR OCEAN,268120.5092362139
-119.82827579996781,38.443165279203285,10,3512,980,1001,1210,7.573295486210185,<1H OCEAN,410075.3928340246
-116.75812017789173,39.600000838664506,12,156,439,1410,187,14.853078518549454,NEAR BAY,500000.0
-120.86038189664062,33.97077701946447,38,8122,1292,588,585,3.6018816222459065,<1H OCEAN,246021.96468343007
-117.67428628614833,36.85282502506909,44,1975,1631,869,1302,6.558914704570905,INLAND,241785.02037867674
-116.36368239367113,35.84497443495203,46,4643,668,3212,1482,4.731436219822526,NEAR BAY,338018.21723254677
-115.0411346924263,33.422437112078526,34,4398,1207,3975,1154,11.594116901377822,NEAR BAY,500000.0
-121.99419349817124,37.114487865872434,41,3868,1788,321,763,11.57818307215295,<1H OCEAN,500000.0
-120.34086820527455,41.2041601097242,10,5852,1298,1078,692,4.740459184462241,INLAND,292711.47560627654
-122.8197432261626,32.91695631026703,17,4933,495,3715,883,1.680159591178252,NEAR BAY,185109.8760355158
-114.38546563832992,35.2826471959766,17,1453,1849,1292,858,0.6657738117469587,NEAR OCEAN,72505.76388624383
-115.04291028204008,34.49296020969567,3,5087,1460,1191,550,6.698032732016039,NEAR OCEAN,333937.82954809145
-118.92883041198318,34.7809600109942,31,6697,189,642,1333,6.449895117868678,ISLAND,461458.62121625524
-115.89598572446073,41.088369133184926,51,4411,1360,1655,993,14.831653240278012,ISLAND,500000.0
-119.11958190818869,36.94452980034467,1,3034,193,4260,581,7.312130097616355,INLAND,356104.64493912074
-118.0891996924523,36.927877475763694,12,122,489,3427,1553,4.218066358843599,NEAR BAY,72054.3741467186
-123.45519070155518,39.69701679550421,39,1309,364,4121,194,13.422826894956277,NEAR OCEAN,496273.55125585
-116.76708497821205,33.99377163968635,4,9040,464,4352,321,7.6204852699768875,NEAR OCEAN,500000.0
-123.06775662430223,37.12516698208148,42,904,1061,3744,1739,9.188046710553378,INLAND,385325.25169755536
-116.05628099226462,36.586160864879176,13,8425,1113,2400,204,1.8871963012090838,NEAR BAY,214709.53163642748
-116.49843799978933,38.15692959804404,34,4516,1381,4257,1382,6.052287906281724,INLAND,303936.83834631706
-117.23420323466051,41.94583798758663,42,8725,647,1490,529,14.191243279869909,<1H OCEAN,500000.0
-123.98694977953139,39.780514093312064,21,5241,611,3676,838,9.047828070543668,NEAR OCEAN,500000.0
-121.3065913063089,36.28391626539399,22,5068,546,1932,1353,5.495276899565694,INLAND,293084.5078591931
-121.70834979809513,40.32727422189878,4,3771,1731,3761,1550,9.5721741191581,INLAND,500000.0
-120.73423046898594,34.14636569877044,18,7392,475,234,1389,13.700960798882683,<1H OCEAN,500000.0
-123.47006682249106,32.82666328816732,5,7101,1312,270,1124,4.472863706852555,ISLAND,345967.0261009777
-114.94294345676813,34.46385918488881,19,2198,1674,3238,1417,7.824192417824779,NEAR OCEAN,268175.7537932496
-118.78982550324774,35.743272743035185,2,8544,830,1143,175,14.401014481720452,INLAND,500000.0
-121.28253592099344,37.34456492769446,12,5161,207,2995,806,2.9997440778275637,NEAR OCEAN,264214.0505310482
-120.3643055685742,38.32836521249269,17,9421,1040,2524,814,10.935126921152317,ISLAND,500000.0
-119.86008649333145,41.10879979898771,10,3364,1612,2665,451,9.409974618943243,INLAND,463862.8446756369
-118.3200328930594,37.33772622986981,34,5535,730,2062,1543,10.355289401539205,<1H OCEAN,470973.1235883624
-119.17257854592717,37.257003815928115,6,8593,548,2540,780,5.5926846446797605,NEAR OCEAN,374455.6395212664
-115.11930458892725,33.012786722434264,8,6791,453,650,166,5.051250915514592,<1H OCEAN,254257.63717808475
-119.36048663162546,32.86851771049506,51,2863,307,1210,500,10.42104022353137,ISLAND,431729.1996962832
-114.38873353117394,37.72641524163306,11,4105,1961,4649,454,3.6253776340159076,ISLAND,225972.00855432235
-115.80169342423923,36.66326075066692,12,3341,1610,4363,1562,6.584993800455575,NEAR OCEAN,346611.10239464213
-122.25655443585235,40.436687516764614,9,3157,518,2785,1712,3.2285323677673112,ISLAND,156634.80402196723
-115.00682404497508,34.05199489213846,2,650,1484,2268,1726,0.6204201962882813,NEAR BAY,65424.48457069512
-123.18168136522982,32.77498334052144,8,5674,1824,4757,88,14.565831720552007,NEAR OCEAN,500000.0
-116.14280492674844,36.765454806222486,11,5511,322,1202,1649,6.759693190518076,NEAR BAY,369311.2369430839
-120.52854213349514,34.774673219038746,36,1687,106,106,1924,14.555569409087466,ISLAND,500000.0
-115.5351378227315,33.00687125311846,10,6020,849,1254,894,2.534691036633478,NEAR OCEAN,326768.6027628473
-115.6347108313212,39.35846987923619,21,5360,457,4391,1931,9.016818302133547,NEAR BAY,459822.38988511177
-116.25850898281908,33.5900901295977,20,4509,560,193,205,3.4141234754729743,ISLAND,274357.1186633643
-116.4180944194771,38.26428649507314,48,5883,1065,417,923,11.956074840967483,INLAND,500000.0
-121.29102144345566,35.18467814907043,8,812,852,1532,701,11.86369333703414,INLAND,478379.7645816106
-123.53757039816543,34.172597833840754,36,5506,816,665,223,2.132803661070021,<1H OCEAN,117917.83896073466
-120.30407900519778,36.11346183067078,29,8090,579,3688,573,13.724934566707642,INLAND,500000.0
-122.60781386953545,40.081604754257995,42,7520,1560,3378,32,3.322129884446757,NEAR BAY,287104.3700530435
-117.37269106741928,36.22960055867203,12,6943,781,3277,685,9.388171453045725,INLAND,500000.0
-120.87515874556063,39.60474239907604,14,2533,1718,1638,1317,14.79168749127171,NEAR OCEAN,500000.0
-114.55487358336646,33.72082605288001,48,3401,1546,2539,1341,13.294749754112276,NEAR OCEAN,500000.0
-117.91464034345286,39.8117790590484,50,370,1757,3053,70,14.37017696413695,NEAR OCEAN,500000.0
-116.09229514111101,34.76954258737156,21,1179,486,748,519,5.467682182662732,INLAND,269105.5101501038
-123.01945228567183,38.914269352254294,22,5422,1144,2873,388,2.0308468121822187,INLAND,175767.0494710696
-115.69537459798288,37.86400443105378,21,8895,1626,994,743,3.2310296626970265,<1H OCEAN,355824.8618395809
-115.08551780724552,41.28325178896198,44,5357,1985,3931,1699,7.7571759786109,ISLAND,363048.65557062346
-119.45989833505789,36.18470489414771,50,8082,694,972,376,12.00183033496317,<1H OCEAN,500000.0
-118.26322050498018,33.16261442693208,30,9877,704,1796,1046,2.6772278406661907,NEAR BAY,290308.08387751976
-116.67130959893393,32.72025311903729,39,6314,1184,4170,1297,10.066107217780978,NEAR OCEAN,500000.0
-122.59462018230545,40.32073905875361,20,5106,157,2903,1518,5.191875258572922,INLAND,320700.0543652186
-119.30423659230703,37.47776235039408,24,4085,597,1609,866,5.447430049686226,ISLAND,306519.9361362487
-120.34742320116598,39.83504652776688,23,9687,729,1133,1549,10.097807087289931,ISLAND,500000.0
-122.88040511869102,34.745944896108355,7,8891,1883,3588,275,7.271491583231693,INLAND,393281.27436072996
-120.65995440019302,35.78723804527953,9,8805,247,483,1653,12.274482748876911,<1H OCEAN,500000.0
-123.66555001376965,32.82327743750851,1,6091,300,2976,1728,2.7608183901109924,ISLAND,180290.50450955133
-124.09084845422714,41.5876427742424,26,6327,703,1139,1193,11.954249911622059,<1H OCEAN,500000.0
-122.99293045688557,38.82463700205466,38,9358,847,3007,1531,1.4314110968326026,INLAND,189016.81761779648
-114.6803242796447,41.32145987581507,38,7933,450,2662,298,3.3137812635612724,<1H OCEAN,310171.7560955794
-118.83272345961403,35.03832119390757,44,2986,1083,4241,1102,10.014170860295899,NEAR OCEAN,500000.0
-114.65314550202167,38.29387258163347,22,2753,1562,3809,465,12.896422019410533,INLAND,500000.0
-120.00772130156547,38.92468470163372,44,9380,1729,4313,132,4.163854602220561,INLAND,290898.9461801773
-121.219366023824,35.52814267942391,10,4964,1706,2139,855,5.244278284519238,ISLAND,366276.6378650027
-119.26833569708394,40.52070790149708,6,2614,1254,1952,774,8.288250850157729,ISLAND,472160.07788582996
-119.93730264612557,41.452789365891334,17,4069,321,2617,1865,3.5678056940948837,ISLAND,161813.19388186157
-123.28912657001209,40.8664866575194,51,3384,1129,2048,1612,12.261765793018832,NEAR OCEAN,500000.0
-117.91610380051033,39.494620243589495,50,7840,1440,3164,1532,11.717731352583531,NEAR OCEAN,500000.0
-122.18097664760361,35.150942636211816,38,4666,1296,3044,1450,2.606729823503833,NEAR BAY,184576.3585590872
-118.1293369328258,35.19000695621399,24,2296,552,2060,386,7.225531111341166,INLAND,247360.67908839096
-117.82198103232254,41.60522061539722,51,889,788,4894,1103,11.735002616492011,ISLAND,418534.52015690075
-122.82367047458837,32.63677710675486,10,3575,1934,1941,348,5.391278200999515,INLAND,223761.46777604293
-123.73404974380888,39.27803024820858,8,9956,1958,880,747,9.680048929407109,<1H OCEAN,500000.0
-116.51115367587286,39.18577638964502,21,1409,1424,98,1512,1.2280902611348046,NEAR OCEAN,81646.17270826423
-119.73360374535602,38.399508580337596,6,964,463,4260,1788,9.32598702767511,NEAR BAY,447205.97316871106
-123.76603549312502,41.85692424167741,21,5489,1076,1228,1025,2.7134682100088017,<1H OCEAN,150445.67161881283
-114.36154217561554,35.474785490536654,39,3463,279,3083,1610,12.543458214159545,INLAND,500000.0
-123.76988316759648,35.739135238294466,24,8315,1277,120,1928,5.654017221916938,NEAR OCEAN,336962.6570913007
-117.37184630226012,33.282819781727085,33,3103,1558,116,739,4.582531009558838,ISLAND,259781.93781032783
-114.47386359035534,36.70673046487657,18,8602,1902,1827,1106,12.692890162316532,<1H OCEAN,500000.0
-121.9486317536721,34.99646663186992,28,1331,1351,2278,203,1.227088334541248,NEAR OCEAN,25167.50420781992
-122.92181633838055,35.771268867491635,32,8059,758,1839,1042,6.250827590347999,INLAND,331360.0238778388
-123.13129520819881,40.39332054630546,12,2811,815,662,330,5.865051338337955,INLAND,358807.8439883397
-121.30511751842134,41.34290927229374,48,6681,89,1936,1836,4.629605426618487,<1H OCEAN,428282.325828793
-123.3355000574531,34.2877482075688,42,7805,1497,1672,1581,13.720437814021418,<1H OCEAN,500000.0
-117.40070012939091,36.04530904591812,27,521,1482,746,196,11.388461705992473,<1H OCEAN,500000.0
-123.72459034677416,41.27841358950586,10,1046,1868,1287,1618,1.4268858807831122,NEAR BAY,49649.876593785026
-119.23540183337612,33.12161761508558,46,9478,1407,2456,1472,10.862968016806834,ISLAND,500000.0
-114.34316358731611,33.40911256952807,42,1934,1002,298,1116,8.145837430367513,NEAR OCEAN,397077.1571260144
-116.17773849415957,34.07186320843062,32,1664,1809,687,866,13.562584468822898,INLAND,500000.0
-118.17319684016066,38.14095276913389,42,7432,500,999,1210,5.037711451551198,INLAND,342175.8901652921
-121.27521364730242,33.95594407016644,26,5044,1187,1954,1268,8.825348994338952,ISLAND,439749.73480808927
-118.08608580363195,41.64959874945141,25,1408,43,3637,1620,7.760951483744297,<1H OCEAN,360484.9879521115
-119.05850370232702,36.74358370150268,11,3086,984,1161,1624,7.598633140300283,<1H OCEAN,368768.46884694207
-120.07212282574066,37.259284006895065,23,486,1468,225,1995,7.113528292999583,INLAND,257890.85499019478
-123.03766781752839,34.861057574728875,34,6231,765,772,28,3.4816273952180787,ISLAND,248840.56276756377
-115.44849367898571,36.971735975410844,40,9453,864,3892,255,11.457793876139695,INLAND,500000.0
-119.83416212583393,38.76860728311428,23,3358,1218,3724,729,7.044372474719686,<1H OCEAN,376377.67399709846
-122.39598998131952,39.60857685873754,29,6221,1887,4916,943,14.398485987537782,NEAR OCEAN,500000.0
-120.657696117192,39.63389865830028,31,4911,344,1997,704,4.281722194295257,<1H OCEAN,382288.9507695587
-120.19213728460957,37.97795537045137,7,6674,1912,752,813,10.399785674592096,NEAR OCEAN,492923.9286732701
-116.04151952850859,41.0500254826922,40,6797,1714,2178,1071,14.140397654767073,NEAR BAY,500000.0
-116.98451161916353,40.23180784315049,33,4033,1903,976,827,10.120145683733341,ISLAND,488206.0137451921
-116.62617886784095,39.663822759314066,21,1539,1391,4283,1954,13.133457160452222,NEAR BAY,500000.0
-124.23924610513637,33.06324795901313,2,6269,817,3554,1689,12.498473916476588,<1H OCEAN,500000.0
-120.17181385827519,32.6047216244869,18,4580,37,2567,46,5.721706874590556,ISLAND,285392.98831530445
-119.51730471758135,34.5391288784094,47,155,63,2447,569,9.2017971291227,<1H OCEAN,319419.3168786504
-124.1573095406965,38.78375701872559,33,3424,174,1199,1239,2.765789427264656,ISLAND,179103.18787570114
-121.74147538419986,36.409368370384755,37,6877,886,3430,1246,8.265125299086193,ISLAND,429036.25647728785
-116.71669017585377,36.326642900006526,34,205,941,1928,104,3.8411185913078896,<1H OCEAN,139264.4905905419
-122.97341855448084,40.86396261824067,20,3301,1420,1303,1875,11.284183816810462,<1H OCEAN,500000.0
-118.97548628021597,40.9672464009206,35,769,762,1533,1073,8.156847117435806,ISLAND,280309.6550248342
-122.18937320494693,41.095339234744245,51,9034,1926,359,485,6.462796758159077,ISLAND,429606.263851625
-124.22830742257531,35.49359270000641,50,1066,1871,4002,1142,4.397557894421174,<1H OCEAN,249948.1179264152
-121.9283373657006,39.04283519787646,18,407,1445,3099,1942,14.98112798669866,<1H OCEAN,500000.0
